YEAR,MONTH,DAY,HOUR,temp_outdoor,temp_ground,humidity,pressure_area,pressure_sea,wind_speed,wind_direction,visual_range,ELEC_diff,HOT_diff,WATER_diff,ELEC_before,HOT_before,WATER_before,ELEC,HOT,WATER
2023,6,29,22,23,23.9,98,995.1,999.6,2.1,200,258,-37.18,-0.1458,0.1601,217.64,4.1467,11.6365,218.21,3.5444,11.1776
2023,6,29,23,23,23.9,98,995.6,1000.1,2,230,291,0.57,-0.6023,-0.4589,218.21,3.5444,11.1776,183.12,2.7607,7.1685
2023,6,30,0,23.1,23.9,98,995.5,1000,2.1,200,183,-35.09,-0.7837,-4.0091,183.12,2.7607,7.1685,150.28,2.2476,5.3849
2023,6,30,1,23.1,23.9,97,995.3,999.8,2.6,180,180,-32.84,-0.5131,-1.7836,150.28,2.2476,5.3849,129.61,0.7542,3.7335
2023,6,30,2,23.1,23.8,97,994.9,999.4,2,200,141,-20.67,-1.4934,-1.6514,129.61,0.7542,3.7335,132.61,0.2955,1.8383
2023,6,30,3,23.3,23.7,96,994.6,999.1,2.6,200,211,3,-0.4587,-1.8952,132.61,0.2955,1.8383,89.98,0.0771,1.2547
2023,6,30,4,23.2,23.7,97,994.6,999.1,1.6,180,255,-42.63,-0.2184,-0.5836,89.98,0.0771,1.2547,92.26,0.3902,1.4357
2023,6,30,5,23.2,23.8,96,994.6,999.1,0.4,0,259,2.28,0.3131,0.181,92.26,0.3902,1.4357,104.32,1.2259,2.7388
2023,6,30,6,23.3,23.8,96,994.9,999.4,1.2,180,424,12.06,0.8357,1.3031,104.32,1.2259,2.7388,106.94,3.3093,6.5838
2023,6,30,7,23.3,24.2,96,995.1,999.6,0.2,0,202,2.62,2.0834,3.845,106.94,3.3093,6.5838,145.81,4.8883,11.8107
2023,6,30,8,23.4,24.4,96,995.6,1000.1,0,0,462,38.87,1.579,5.2269,145.81,4.8883,11.8107,153.16,3.403,13.1256
2023,6,30,9,24.5,27.2,91,995.6,1000.1,1.4,140,863,7.35,-1.4853,1.3149,153.16,3.403,13.1256,139.12,2.1974,10.2153
2023,6,30,10,25.8,29.8,84,995.8,1000.3,1.5,200,1353,-14.04,-1.2056,-2.9103,139.12,2.1974,10.2153,118.43,2.1241,7.0655
2023,6,30,11,26.3,28.5,80,995.7,1000.2,0.5,160,1684,-20.69,-0.0733,-3.1498,118.43,2.1241,7.0655,146.51,2.1168,7.878
2023,6,30,12,26.8,28.5,78,996,1000.5,1.6,230,2016,28.08,-0.0073,0.8125,146.51,2.1168,7.878,150,0.9879,6.6738
2023,6,30,13,26.9,29.7,77,995.8,1000.3,1.3,230,1648,3.49,-1.1289,-1.2042,150,0.9879,6.6738,131.39,1.4393,6.9972
2023,6,30,14,27.3,29.9,77,995.6,1000.1,0.9,320,2030,-18.61,0.4514,0.3234,131.39,1.4393,6.9972,127.73,0.8752,5.6457
2023,6,30,15,27.6,30,77,995.3,999.7,1.7,250,1875,-3.66,-0.5641,-1.3515,127.73,0.8752,5.6457,147.6,1.2332,4.9454
2023,6,30,16,28.5,31.4,70,995,999.4,2,250,2807,19.87,0.358,-0.7003,147.6,1.2332,4.9454,147.13,1.5667,6.5444
2023,6,30,17,27.6,29.1,77,995.4,999.8,1.9,250,3381,-0.47,0.3335,1.599,147.13,1.5667,6.5444,164.69,1.6309,7.3087
2023,6,30,18,27.9,29.2,74,995.6,1000,2.2,290,3095,17.56,0.0642,0.7643,164.69,1.6309,7.3087,194.03,2.1678,9.0298
2023,6,30,19,27.2,27.3,76,996.1,1000.6,1.9,270,2866,29.34,0.5369,1.7211,194.03,2.1678,9.0298,207.92,3.0854,10.6451
2023,6,30,20,25.4,25.6,83,996.7,1001.2,1.5,230,2455,13.89,0.9176,1.6153,207.92,3.0854,10.6451,196.55,2.9572,11.2953
2023,6,30,21,24.5,24.8,88,997.4,1001.9,0.3,0,1831,-11.37,-0.1282,0.6502,196.55,2.9572,11.2953,218.86,2.4162,9.0799
2023,6,30,22,23.7,24.2,89,998.1,1002.6,0.9,250,1580,22.31,-0.541,-2.2154,218.86,2.4162,9.0799,201.4,3.5315,10.0093
2023,6,30,23,23.1,23.7,92,998.4,1002.9,0.2,0,1225,-17.46,1.1153,0.9294,201.4,3.5315,10.0093,187.67,2.4194,6.7594
2023,7,1,0,22.7,23.3,93,998.8,1003.3,1.1,230,1102,-13.73,-1.1121,-3.2499,187.67,2.4194,6.7594,170.7,2.2383,5.7223
2023,7,1,1,22.1,23,96,999,1003.6,0.9,230,830,-16.97,-0.1811,-1.0371,170.7,2.2383,5.7223,128.32,1.0584,3.4619
2023,7,1,2,21.7,22.6,97,999.3,1003.9,1.3,200,586,-42.38,-1.1799,-2.2604,128.32,1.0584,3.4619,96.55,0.3698,1.7545
2023,7,1,3,21.8,23,97,999.2,1003.8,0.9,230,741,-31.77,-0.6886,-1.7074,96.55,0.3698,1.7545,100.26,0.4396,1.3918
2023,7,1,4,21.6,22.4,97,999.2,1003.8,1.5,290,646,3.71,0.0698,-0.3627,100.26,0.4396,1.3918,98.05,0.1196,1.4754
2023,7,1,5,21.2,22,97,999.4,1004,0.9,290,480,-2.21,-0.32,0.0836,98.05,0.1196,1.4754,90.94,0.5312,2.7181
2023,7,1,6,21.5,22.3,98,1000.1,1004.7,0.7,270,576,-7.11,0.4116,1.2427,90.94,0.5312,2.7181,112.22,1.2422,5.2043
2023,7,1,7,22.8,23.6,95,1000.7,1005.2,0.5,230,829,21.28,0.711,2.4862,112.22,1.2422,5.2043,121.99,1.7841,8.4956
2023,7,1,8,25.6,26.8,86,1001.1,1005.6,0.7,140,841,9.77,0.5419,3.2913,121.99,1.7841,8.4956,133.19,2.1306,12.2232
2023,7,1,9,27,31.4,78,1001.3,1005.8,1.7,270,856,11.2,0.3465,3.7276,133.19,2.1306,12.2232,154.25,3.9235,15.5179
2023,7,1,10,28.8,35.7,72,1001.2,1005.7,1.9,250,1226,21.06,1.7929,3.2947,154.25,3.9235,15.5179,174.04,3.0188,14.5516
2023,7,1,11,29.9,37.3,67,1001.4,1005.8,1.5,230,1796,19.79,-0.9047,-0.9663,174.04,3.0188,14.5516,167.97,2.8205,12.4263
2023,7,1,12,30.5,37.7,65,1001.5,1005.9,2.3,290,1975,-6.07,-0.1983,-2.1253,167.97,2.8205,12.4263,186.95,2.5751,14.1233
2023,7,1,13,30.1,34.3,69,1001.5,1005.9,3.7,250,1694,18.98,-0.2454,1.697,186.95,2.5751,14.1233,196.31,1.7495,11.8807
2023,7,1,14,30.1,38.1,70,1001.3,1005.7,3.3,290,2417,9.36,-0.8256,-2.2426,196.31,1.7495,11.8807,201.21,1.8922,11.6929
2023,7,1,15,30.4,36.8,67,1000.9,1005.3,2.7,250,2342,4.9,0.1427,-0.1878,201.21,1.8922,11.6929,183.23,0.8883,7.2359
2023,7,1,16,31.1,36.9,65,1000.6,1005,2.7,290,2551,-17.98,-1.0039,-4.457,183.23,0.8883,7.2359,206.58,1.6948,8.8305
2023,7,1,17,30.1,33.3,65,1000.7,1005.1,3.1,270,2329,23.35,0.8065,1.5946,206.58,1.6948,8.8305,204.86,1.5973,8.6393
2023,7,1,18,29.3,29.9,69,1001.1,1005.5,2.9,250,2299,-1.72,-0.0975,-0.1912,204.86,1.5973,8.6393,216.44,1.9173,11.1847
2023,7,1,19,28.3,27.9,71,1001.6,1006.1,2,270,3006,11.58,0.32,2.5454,216.44,1.9173,11.1847,208.42,3.1738,11.4805
2023,7,1,20,26.4,26.3,79,1002.1,1006.6,2,270,2560,-8.02,1.2565,0.2958,208.42,3.1738,11.4805,234.31,2.1902,11.0943
2023,7,1,21,24.9,25.3,85,1002.8,1007.3,1.1,250,1725,25.89,-0.9836,-0.3862,234.31,2.1902,11.0943,210.9,3.1699,9.9013
2023,7,1,22,24,24.5,89,1002.9,1007.4,1.5,230,1300,-23.41,0.9797,-1.193,210.9,3.1699,9.9013,231.47,2.7321,9.1157
2023,7,1,23,23.6,24,90,1003.5,1008,1.9,250,1051,20.57,-0.4378,-0.7856,231.47,2.7321,9.1157,222.68,2.9118,7.0017
2023,7,2,0,23.1,23.6,90,1003.9,1008.4,1.4,250,1100,-8.79,0.1797,-2.114,222.68,2.9118,7.0017,131.54,1.5698,5.6748
2023,7,2,1,22.6,23.2,92,1003.7,1008.3,1.8,230,1226,-91.14,-1.342,-1.3269,131.54,1.5698,5.6748,141.94,0.9497,3.4743
2023,7,2,2,22,22.9,94,1004.1,1008.7,0.5,250,1298,10.4,-0.6201,-2.2005,141.94,0.9497,3.4743,119.25,0.8126,2.47
2023,7,2,3,21.8,22.7,94,1004,1008.6,0.1,0,1457,-22.69,-0.1371,-1.0043,119.25,0.8126,2.47,91.09,0.6939,1.5226
2023,7,2,4,21.6,22.5,96,1004.2,1008.8,1,270,1061,-28.16,-0.1187,-0.9474,91.09,0.6939,1.5226,100.88,0.1917,1.2569
2023,7,2,5,21.4,22.3,96,1004.3,1008.9,0.1,0,917,9.79,-0.5022,-0.2657,100.88,0.1917,1.2569,84.69,0.2983,1.9602
2023,7,2,6,21.4,22.7,97,1004.4,1009,0.5,320,616,-16.19,0.1066,0.7033,84.69,0.2983,1.9602,86.1,1.2592,3.9346
2023,7,2,7,22,24.1,96,1004.9,1009.5,0.5,270,663,1.41,0.9609,1.9744,86.1,1.2592,3.9346,114.36,1.1653,6.5678
2023,7,2,8,22.9,26,94,1005.2,1009.8,0.8,140,886,28.26,-0.0939,2.6332,114.36,1.1653,6.5678,126.42,2.5902,12.1988
2023,7,2,9,24.4,27.2,84,1006.1,1010.6,1.9,250,1602,12.06,1.4249,5.631,126.42,2.5902,12.1988,146.61,2.9122,14.4287
2023,7,2,10,26.1,30.7,81,1005.9,1010.4,1.8,290,1878,20.19,0.322,2.2299,146.61,2.9122,14.4287,176.59,2.8608,14.5597
2023,7,2,11,27.6,36.9,72,1005.5,1010,1.9,270,3172,29.98,-0.0514,0.131,176.59,2.8608,14.5597,203.3,2.9174,12.7529
2023,7,2,12,27.9,35.6,72,1005.3,1009.8,3,270,3103,26.71,0.0566,-1.8068,203.3,2.9174,12.7529,189.97,2.2632,12.884
2023,7,2,13,27.7,34.5,72,1005,1009.5,3.7,250,2573,-13.33,-0.6542,0.1311,189.97,2.2632,12.884,189.03,2.7639,14.8221
2023,7,2,14,27.8,36,73,1004.1,1008.6,2.4,290,2167,-0.94,0.5007,1.9381,189.03,2.7639,14.8221,227.81,2.3449,12.6807
2023,7,2,15,28.8,34.3,71,1003.1,1007.6,1.5,290,3082,38.78,-0.419,-2.1414,227.81,2.3449,12.6807,202.12,3.1464,11.3875
2023,7,2,16,30.1,35.2,66,1002.7,1007.2,1.4,140,3302,-25.69,0.8015,-1.2932,202.12,3.1464,11.3875,209.32,1.2627,10.9786
2023,7,2,17,30.2,32.8,67,1002.5,1007,1.9,250,3093,7.2,-1.8837,-0.4089,209.32,1.2627,10.9786,243.4,3.7548,14.2412
2023,7,2,18,29.8,30.9,68,1002.7,1007.1,2.6,250,2995,34.08,2.4921,3.2626,243.4,3.7548,14.2412,262.21,3.0188,16.5094
2023,7,2,19,27.8,28.4,73,1003.2,1007.7,2.5,270,2811,18.81,-0.736,2.2682,262.21,3.0188,16.5094,260.51,3.3217,15.7645
2023,7,2,20,26.8,26.8,77,1003.5,1008,2.4,290,3031,-1.7,0.3029,-0.7449,260.51,3.3217,15.7645,282.23,5.7093,14.88
2023,7,2,21,25.2,25.5,84,1003.8,1008.3,1.9,230,2302,21.72,2.3876,-0.8845,282.23,5.7093,14.88,273.29,4.5781,11.6164
2023,7,2,22,23.8,24.6,90,1004.4,1008.9,1.5,230,2044,-8.94,-1.1312,-3.2636,273.29,4.5781,11.6164,204.69,4.353,11.9677
2023,7,2,23,23.3,24.1,92,1004.1,1008.6,1.1,230,1838,-68.6,-0.2251,0.3513,204.69,4.353,11.9677,204.96,2.7911,7.8365
2023,7,3,0,23.1,24,93,1004.2,1008.7,0.6,230,1400,0.27,-1.5619,-4.1312,204.96,2.7911,7.8365,186.38,1.3164,4.4663
2023,7,3,1,22.9,23.8,93,1004,1008.6,0.8,230,1195,-18.58,-1.4747,-3.3702,186.38,1.3164,4.4663,135.65,0.7406,2.8446
2023,7,3,2,22.6,23.4,95,1003.5,1008.1,0.5,270,1031,-50.73,-0.5758,-1.6217,135.65,0.7406,2.8446,107.14,0.7878,1.9819
2023,7,3,3,22.4,23.2,96,1003.2,1007.8,0.8,250,894,-28.51,0.0472,-0.8627,107.14,0.7878,1.9819,105.99,0.1797,1.0238
2023,7,3,4,22.2,22.9,95,1003,1007.6,0.1,0,1089,-1.15,-0.6081,-0.9581,105.99,0.1797,1.0238,101.97,0.2552,1.9087
2023,7,3,5,22.3,22.9,97,1002.7,1007.3,0,0,1027,-4.02,0.0755,0.8849,101.97,0.2552,1.9087,94.73,1.0539,3.2541
2023,7,3,6,22.5,23.5,97,1002.5,1007.1,0.2,0,1204,-7.24,0.7987,1.3454,94.73,1.0539,3.2541,126.56,3.643,8.3969
2023,7,3,7,23.9,25,96,1002.6,1007.1,1.2,110,1268,31.83,2.5891,5.1428,126.56,3.643,8.3969,139.37,4.5767,12.1441
2023,7,3,8,26.1,27,84,1002.4,1006.9,1.4,70,2046,12.81,0.9337,3.7472,139.37,4.5767,12.1441,154.51,3.4316,12.7976
2023,7,3,9,28.7,31.7,72,1002.3,1006.8,2.8,90,2374,15.14,-1.1451,0.6535,154.51,3.4316,12.7976,124.26,1.4051,10.1414
2023,7,3,10,29.8,34.8,69,1002.1,1006.5,1.9,140,2310,-30.25,-2.0265,-2.6562,124.26,1.4051,10.1414,130.94,1.8258,7.8832
2023,7,3,11,30.8,35,65,1001.8,1006.2,2.4,160,2662,6.68,0.4207,-2.2582,130.94,1.8258,7.8832,164.61,1.5039,6.0388
2023,7,3,12,31.9,40.1,57,1001.3,1005.7,2.2,110,2988,33.67,-0.3219,-1.8444,164.61,1.5039,6.0388,151.16,1.4894,8.1418
2023,7,3,13,32.5,43.8,55,1000.7,1005.1,2.5,110,3250,-13.45,-0.0145,2.103,151.16,1.4894,8.1418,165.41,1.8247,6.5514
2023,7,3,14,32.8,42.9,50,1000.2,1004.6,2.7,110,3140,14.25,0.3353,-1.5904,165.41,1.8247,6.5514,180.22,1.3979,5.6865
2023,7,3,15,33.2,42.7,49,999.5,1003.9,1.7,180,3032,14.81,-0.4268,-0.8649,180.22,1.3979,5.6865,199.13,1.0503,7.5402
2023,7,3,16,33.3,40.1,48,999.2,1003.6,2.6,140,3448,18.91,-0.3476,1.8537,199.13,1.0503,7.5402,224.24,1.0479,6.7333
2023,7,3,17,33.5,39.3,46,998.8,1003.2,3.1,200,3886,25.11,-0.0024,-0.8069,224.24,1.0479,6.7333,229.95,1.977,7.4693
2023,7,3,18,31.6,34.6,60,998.7,1003.1,3.5,250,2618,5.71,0.9291,0.736,229.95,1.977,7.4693,274.87,2.5509,9.7054
2023,7,3,19,29.1,31,68,999.2,1003.6,3.5,270,1627,44.92,0.5739,2.2361,274.87,2.5509,9.7054,298.1,2.8615,11.3239
2023,7,3,20,27.2,28.8,76,999.8,1004.3,1.8,290,1399,23.23,0.3106,1.6185,298.1,2.8615,11.3239,306.69,4.8364,14.2141
2023,7,3,21,26.2,27.5,81,999.7,1004.2,0.6,250,1153,8.59,1.9749,2.8902,306.69,4.8364,14.2141,286,4.5529,13.7477
2023,7,3,22,25.5,26.5,85,999.8,1004.3,1.5,230,849,-20.69,-0.2835,-0.4664,286,4.5529,13.7477,262.68,3.427,10.2859
2023,7,3,23,25.2,26,85,1000.1,1004.6,0.8,250,809,-23.32,-1.1259,-3.4618,262.68,3.427,10.2859,219.06,2.4416,7.1617
2023,7,4,0,24.9,25.7,86,1000.1,1004.6,0,0,842,-43.62,-0.9854,-3.1242,219.06,2.4416,7.1617,176.56,2.335,4.9074
2023,7,4,1,24.7,25.3,88,1000,1004.5,1.6,250,806,-42.5,-0.1066,-2.2543,176.56,2.335,4.9074,139.7,0.6787,2.4269
2023,7,4,2,24.6,25,89,999.8,1004.3,1,250,706,-36.86,-1.6563,-2.4805,139.7,0.6787,2.4269,136.86,0.3644,1.9197
2023,7,4,3,24.2,24.7,90,999.4,1003.9,0.1,0,729,-2.84,-0.3143,-0.5072,136.86,0.3644,1.9197,105.57,0.4325,1.374
2023,7,4,4,23.8,24.5,93,999.3,1003.8,0.7,20,584,-31.29,0.0681,-0.5457,105.57,0.4325,1.374,104.63,0.1752,1.5524
2023,7,4,5,23.7,24.5,93,999,1003.5,0.1,0,727,-0.94,-0.2573,0.1784,104.63,0.1752,1.5524,94.23,0.7968,3.0289
2023,7,4,6,24,25,94,998.7,1003.2,0.1,0,824,-10.4,0.6216,1.4765,94.23,0.7968,3.0289,119.83,4.3454,9.7479
2023,7,4,7,25.1,25.9,89,998.7,1003.2,1.6,110,671,25.6,3.5486,6.719,119.83,4.3454,9.7479,159.97,5.8,13.004
2023,7,4,8,26.1,26.7,80,998.4,1002.9,2.8,140,1036,40.14,1.4546,3.2561,159.97,5.8,13.004,153.14,2.9399,14.0175
2023,7,4,9,26.7,28,78,997.9,1002.4,3.4,140,1280,-6.83,-2.8601,1.0135,153.14,2.9399,14.0175,136.23,1.3261,8.7895
2023,7,4,10,27.4,28.7,75,997.4,1001.9,3.7,140,1375,-16.91,-1.6138,-5.228,136.23,1.3261,8.7895,125.93,0.8831,6.4245
2023,7,4,11,28.1,30.3,71,997.1,1001.5,3.3,140,1710,-10.3,-0.443,-2.365,125.93,0.8831,6.4245,154.47,1.2201,5.9223
2023,7,4,12,28,29.3,71,996.9,1001.3,4,160,1722,28.54,0.337,-0.5022,154.47,1.2201,5.9223,146.77,1.5673,7.4497
2023,7,4,13,24.9,27.1,91,996.9,1001.4,3.4,180,372,-7.7,0.3472,1.5274,146.77,1.5673,7.4497,141.96,0.7609,7.9564
2023,7,4,14,24.6,26.2,96,996.5,1001,3,140,311,-4.81,-0.8064,0.5067,141.96,0.7609,7.9564,142.7,1.2247,5.798
2023,7,4,15,24.2,25.3,96,995.8,1000.3,3.7,160,215,0.74,0.4638,-2.1584,142.7,1.2247,5.798,165.45,1.4267,5.5037
2023,7,4,16,24.1,25.6,96,994.8,999.3,3,140,1332,22.75,0.202,-0.2943,165.45,1.4267,5.5037,164.57,1.7091,6.121
2023,7,4,17,24.4,25.8,94,993.9,998.4,3.6,140,4532,-0.88,0.2824,0.6173,164.57,1.7091,6.121,194.98,2.1606,7.9156
2023,7,4,18,24.5,25.4,94,993.1,997.6,3.4,140,998,30.41,0.4515,1.7946,194.98,2.1606,7.9156,208.67,2.2799,8.3234
2023,7,4,19,24.2,25,96,992.4,996.9,3.7,140,793,13.69,0.1193,0.4078,208.67,2.2799,8.3234,258.17,3.2456,11.0879
2023,7,4,20,24,24.7,96,992,996.5,3.6,160,3647,49.5,0.9657,2.7645,258.17,3.2456,11.0879,263.97,4.4125,11.7483
2023,7,4,21,24.1,24.5,94,991.7,996.2,5.4,160,4958,5.8,1.1669,0.6604,263.97,4.4125,11.7483,257.42,4.0751,10.1778
2023,7,4,22,24.1,24.5,95,991.1,995.6,3.9,140,2264,-6.55,-0.3374,-1.5705,257.42,4.0751,10.1778,222.48,3.4,9.4901
2023,7,4,23,24.2,24.5,95,990.5,995,3.9,160,5000,-34.94,-0.6751,-0.6877,222.48,3.4,9.4901,191.2,2.3294,6.2253
2023,7,5,0,24.2,24.5,94,989.2,993.7,4.2,160,3684,-31.28,-1.0706,-3.2648,191.2,2.3294,6.2253,178.33,0.9323,3.7734
2023,7,5,1,23.9,24.5,97,988.9,993.4,2.6,180,371,-12.87,-1.3971,-2.4519,178.33,0.9323,3.7734,118.37,0.8337,2.5677
2023,7,5,2,24.1,24.6,98,988.6,993.1,2.7,200,4285,-59.96,-0.0986,-1.2057,118.37,0.8337,2.5677,118.75,0.3182,1.6927
2023,7,5,3,24.1,24.5,95,988.3,992.8,5.6,230,616,0.38,-0.5155,-0.875,118.75,0.3182,1.6927,104.63,0.2454,1.2359
2023,7,5,4,23.8,24.2,91,988.2,992.7,3,250,1369,-14.12,-0.0728,-0.4568,104.63,0.2454,1.2359,97.53,0.0729,1.2131
2023,7,5,5,22.5,23.5,91,989,993.5,4.3,250,2279,-7.1,-0.1725,-0.0228,97.53,0.0729,1.2131,103.02,0.9236,3.4422
2023,7,5,6,22.1,23,91,989,993.5,3.7,250,2238,5.49,0.8507,2.2291,103.02,0.9236,3.4422,116.45,3.6673,7.5972
2023,7,5,7,21.7,22.7,91,989.8,994.3,4.2,250,2181,13.43,2.7437,4.155,116.45,3.6673,7.5972,146.13,5.2166,11.113
2023,7,5,8,21.7,22.8,90,990.1,994.6,4.1,250,2321,29.68,1.5493,3.5158,146.13,5.2166,11.113,143.03,3.7765,11.756
2023,7,5,9,22,23.5,86,990.5,995,3.1,250,2817,-3.1,-1.4401,0.643,143.03,3.7765,11.756,113.8,1.4225,5.9342
2023,7,5,10,22.9,25.3,82,990.9,995.4,4.1,250,3069,-29.23,-2.354,-5.8218,113.8,1.4225,5.9342,114.26,0.7869,6.5476
2023,7,5,11,23.6,27.9,78,991.6,996.1,5.4,270,3415,0.46,-0.6356,0.6134,114.26,0.7869,6.5476,114.31,0.9167,5.3925
2023,7,5,12,24.6,30.2,74,991.6,996.1,3.7,250,3539,0.05,0.1298,-1.1551,114.31,0.9167,5.3925,129.65,1.4895,6.3382
2023,7,5,13,25.4,33.3,75,991.6,996.1,3,250,2455,15.34,0.5728,0.9457,129.65,1.4895,6.3382,113.21,1.1497,5.2583
2023,7,5,14,24.9,29.1,72,991.8,996.2,4.4,230,2110,-16.44,-0.3398,-1.0799,113.21,1.1497,5.2583,127.61,1.4224,5.1705
2023,7,5,15,25.5,30.9,74,991.2,995.7,3.9,230,2060,14.4,0.2727,-0.0878,127.61,1.4224,5.1705,138.58,1.1715,5.8451
2023,7,5,16,26.3,32.3,69,991.5,996,4,250,2401,10.97,-0.2509,0.6746,138.58,1.1715,5.8451,131.88,1.4996,6.9049
2023,7,5,17,25.9,30,73,991.8,996.3,4,270,1670,-6.7,0.3281,1.0598,131.88,1.4996,6.9049,148.33,1.6549,10.025
2023,7,5,18,24.6,26.3,79,992.5,997,3.6,270,1147,16.45,0.1553,3.1201,148.33,1.6549,10.025,175.97,1.751,10.4782
2023,7,5,19,24.5,25.6,77,992.9,997.4,2.2,250,1503,27.64,0.0961,0.4532,175.97,1.751,10.4782,182.79,2.7288,11.5109
2023,7,5,20,23.8,24.2,81,993.4,997.9,1,230,1312,6.82,0.9778,1.0327,182.79,2.7288,11.5109,194.24,3.7442,10.3464
2023,7,5,21,23.6,23.1,82,994,998.5,2,200,1308,11.45,1.0154,-1.1645,194.24,3.7442,10.3464,196.05,5.3291,12.9103
2023,7,5,22,23.1,22.6,83,994.6,999.1,1.9,160,1185,1.81,1.5849,2.5639,196.05,5.3291,12.9103,211.02,5.1172,10.604
2023,7,5,23,22.4,22.2,88,994.9,999.4,2.5,160,686,14.97,-0.2119,-2.3063,211.02,5.1172,10.604,144.77,2.5042,7.6437
2023,7,6,0,22.1,22.1,89,995.1,999.6,1.6,140,693,-66.25,-2.613,-2.9603,144.77,2.5042,7.6437,136.75,1.7051,4.0007
2023,7,6,1,21.7,21.8,90,995.3,999.8,1.9,140,891,-8.02,-0.7991,-3.643,136.75,1.7051,4.0007,112.05,0.8398,2.5748
2023,7,6,2,21.5,21.6,89,995.6,1000.2,1.8,110,1168,-24.7,-0.8653,-1.4259,112.05,0.8398,2.5748,111.32,0.3198,1.7182
2023,7,6,3,21.1,21.5,89,995.7,1000.3,1.7,110,1138,-0.73,-0.52,-0.8566,111.32,0.3198,1.7182,78.92,0.3094,1.0412
2023,7,6,4,21.5,21.7,89,995.7,1000.3,1.7,110,1151,-32.4,-0.0104,-0.677,78.92,0.3094,1.0412,77.63,0.5306,1.8458
2023,7,6,5,21.8,21.8,87,995.8,1000.3,1.6,140,1100,-1.29,0.2212,0.8046,77.63,0.5306,1.8458,94.15,0.6399,2.6319
2023,7,6,6,21.6,21.7,88,996.5,1001.1,2,110,1010,16.52,0.1093,0.7861,94.15,0.6399,2.6319,111.88,3.42,8.2269
2023,7,6,7,23.2,22.8,83,997.1,1001.6,1.9,110,1336,17.73,2.7801,5.595,111.88,3.42,8.2269,135.05,5.8966,14.266
2023,7,6,8,24.8,24.8,75,997.7,1002.2,2.4,160,1733,23.17,2.4766,6.0391,135.05,5.8966,14.266,142.99,3.535,13.1356
2023,7,6,9,26.5,28.6,70,997.9,1002.4,4.1,160,1905,7.94,-2.3616,-1.1304,142.99,3.535,13.1356,115.95,1.758,9.4741
2023,7,6,10,27.6,31.2,68,997.8,1002.3,2.7,180,1881,-27.04,-1.777,-3.6615,115.95,1.758,9.4741,107.64,1.5803,7.3227
2023,7,6,11,28.9,34.1,68,997.8,1002.2,3.1,200,1900,-8.31,-0.1777,-2.1514,107.64,1.5803,7.3227,118.19,0.9042,6.1394
2023,7,6,12,29.8,33.8,65,997.6,1002,3.4,180,1996,10.55,-0.6761,-1.1833,118.19,0.9042,6.1394,123.99,0.4834,5.1557
2023,7,6,13,30.6,35.3,61,997.5,1001.9,4,230,2430,5.8,-0.4208,-0.9837,123.99,0.4834,5.1557,147.92,1.5298,7.0015
2023,7,6,14,31.1,36,57,997.4,1001.8,4.8,230,2362,23.93,1.0464,1.8458,147.92,1.5298,7.0015,148.87,1.3845,7.4506
2023,7,6,15,30.9,33.1,61,997.1,1001.5,3.5,230,1989,0.95,-0.1453,0.4491,148.87,1.3845,7.4506,149.81,1.0769,6.1445
2023,7,6,16,30.8,32.3,60,996.8,1001.2,3.7,200,1404,0.94,-0.3076,-1.3061,149.81,1.0769,6.1445,162.27,1.0369,5.4055
2023,7,6,17,30.7,31,59,996.6,1001,3.4,250,2144,12.46,-0.04,-0.739,162.27,1.0369,5.4055,199.65,1.954,8.8815
2023,7,6,18,29.8,28.6,63,996.9,1001.3,3.3,200,2040,37.38,0.9171,3.476,199.65,1.954,8.8815,215.55,2.4933,9.6882
2023,7,6,19,28.8,25.4,50,997.6,1002,3,200,4052,15.9,0.5393,0.8067,215.55,2.4933,9.6882,263.01,2.7359,11.8102
2023,7,6,20,27.7,24.2,52,998,1002.5,2.6,230,4278,47.46,0.2426,2.122,263.01,2.7359,11.8102,247.52,4.0716,13.7458
2023,7,6,21,26.3,24.4,62,998.4,1002.9,1,180,3497,-15.49,1.3357,1.9356,247.52,4.0716,13.7458,215.12,3.9116,11.956
2023,7,6,22,25.3,24.2,69,998.8,1003.3,0.1,0,2821,-32.4,-0.16,-1.7898,215.12,3.9116,11.956,230.96,3.415,10.3809
2023,7,6,23,24.6,23.9,73,998.9,1003.4,1.2,160,2528,15.84,-0.4966,-1.5751,230.96,3.415,10.3809,208.69,3.1476,8.5383
2023,7,7,0,24.1,23.8,79,998.9,1003.4,0.5,270,2021,-22.27,-0.2674,-1.8426,208.69,3.1476,8.5383,154.39,1.5216,4.5146
2023,7,7,1,23.5,23.7,82,998.7,1003.2,0,0,1825,-54.3,-1.626,-4.0237,154.39,1.5216,4.5146,117.41,0.5662,3.1039
2023,7,7,2,23.2,23.6,83,998.8,1003.3,0.6,290,1799,-36.98,-0.9554,-1.4107,117.41,0.5662,3.1039,98.28,0.2322,2.1392
2023,7,7,3,22.9,23.4,86,999.1,1003.6,1.2,290,1556,-19.13,-0.334,-0.9647,98.28,0.2322,2.1392,93.31,0.1997,1.2554
2023,7,7,4,22.6,23.2,83,999.1,1003.6,0.4,0,1124,-4.97,-0.0325,-0.8838,93.31,0.1997,1.2554,92.5,0.163,1.1231
2023,7,7,5,22.9,23.1,84,998.6,1003.1,0.4,0,1459,-0.81,-0.0367,-0.1323,92.5,0.163,1.1231,97.55,0.7913,2.7767
