YEAR,MONTH,DAY,HOUR,TEMP,WS,WD,HUM,AP,SLP,VISIBILITY,GTEMP,ELEC
2022,10,15,7,12.3,0.5,250,100,1015.5,1020.3,688,11.9,0.23
2022,10,15,8,13.8,0.2,0,100,1015.7,1020.5,632,12.9,0.19
2022,10,15,9,17.2,1.3,90,81,1015.9,1020.6,1412,18.9,0.44
2022,10,15,10,20,1,110,67,1016.1,1020.8,1122,23,0.28
2022,10,15,11,21.4,0.9,160,56,1015.4,1020,1090,26.6,0.51
2022,10,15,12,22.2,1.7,250,49,1014.8,1019.4,1070,28.9,0.76
2022,10,15,13,23.1,1.1,250,42,1014.4,1019,1276,29.7,0.48
2022,10,15,14,23.7,1.2,20,32,1013.7,1018.3,1775,28.7,0.34
2022,10,15,15,23.8,1.5,320,39,1013.6,1018.2,1665,25.1,0.29
2022,10,15,16,22,2.6,290,52,1013.8,1018.4,1086,22.7,0.51
2022,10,15,17,21,1.9,270,61,1013.6,1018.2,935,20.3,1.63
2022,10,15,18,18.5,1.5,250,73,1013.8,1018.5,1688,18.3,0.66
2022,10,15,19,17.7,0.7,270,77,1013.9,1018.6,1655,17.7,1.07
2022,10,15,20,17.6,0.7,250,76,1014.2,1018.9,1649,17.3,0.69
2022,10,15,21,17.5,1.1,290,79,1014.8,1019.5,1644,17,0.76
2022,10,15,22,17.2,0.3,0,80,1014.7,1019.4,1543,16.7,1.21
2022,10,15,23,17,0.5,320,79,1014.8,1019.5,1251,16.5,0.86
2022,10,16,0,16.6,1.1,290,81,1014.6,1019.3,1652,16.2,0.27
2022,10,16,1,16.1,0.8,290,85,1014.4,1019.1,1610,15.9,0.41
2022,10,16,2,15.7,0.4,0,84,1014.4,1019.2,1515,15.4,0.24
2022,10,16,3,15.3,0.5,290,88,1014.3,1019.1,1642,15.3,0.27
2022,10,16,4,15.1,0.7,290,91,1013.9,1018.7,1692,15.1,0.19
2022,10,16,5,15.2,0.5,270,91,1014.3,1019.1,1597,15.3,0.24
2022,10,16,6,15.9,1,70,88,1014.1,1018.8,1425,15.2,0.29
2022,10,16,7,15.6,0.2,0,89,1014.1,1018.9,1198,15.3,0.2
2022,10,16,8,16.3,0.3,0,87,1014.6,1019.3,1235,16.2,0.16
2022,10,16,9,17.4,0.7,290,84,1015,1019.7,1150,18.1,0.51
2022,10,16,10,18.6,2.2,140,77,1014.6,1019.3,1103,18.3,0.36
2022,10,16,11,19.1,1.8,200,74,1014.5,1019.2,801,20.6,0.34
2022,10,16,12,19.9,1,250,72,1013.7,1018.3,660,22,0.47
2022,10,16,13,20.2,1.6,250,69,1013.9,1018.6,821,22.6,0.36
2022,10,16,14,19.9,3,290,55,1014.1,1018.7,1219,21.2,0.37
2022,10,16,15,19.4,1,290,62,1013.5,1018.1,1179,20,0.45
2022,10,16,16,19.7,0.6,250,63,1013.1,1017.7,1062,19.7,0.21
2022,10,16,17,20.2,1.6,180,62,1012.8,1017.5,928,18.5,0.25
2022,10,16,18,18.3,1.4,270,71,1013.2,1017.9,702,16.5,0.32
2022,10,16,19,17.3,0.9,270,78,1013.8,1018.5,1024,15.9,0.4
2022,10,16,20,16.2,1.4,250,86,1013.9,1018.6,903,15.7,0.29
2022,10,16,21,15.8,0.8,270,85,1014,1018.7,977,15.3,0.5
2022,10,16,22,15.3,0.5,290,85,1014.2,1019,960,14.9,0.37
2022,10,16,23,14.9,0.6,250,87,1014,1018.7,891,14.6,0.55
2022,10,17,0,14.5,0.1,0,90,1013.7,1018.5,702,14.6,0.33
2022,10,17,1,14.8,0.6,320,90,1013.6,1018.3,605,14.7,0.29
2022,10,17,2,15.2,2.6,320,89,1013.9,1018.7,521,14.4,0.32
2022,10,17,3,14.6,4.1,320,80,1014,1018.8,521,13.8,0.21
2022,10,17,4,13.8,3.9,290,58,1014,1018.8,2296,12.6,0.17
2022,10,17,5,12.4,3.1,320,59,1014.9,1019.7,2000,11.2,0.19
2022,10,17,6,11.4,3.8,290,57,1015.3,1020.1,2000,10.4,0.2
2022,10,17,7,10.3,2.9,320,56,1015.7,1020.6,2000,9.7,0.34
2022,10,17,8,10.3,3.8,320,45,1016.3,1021.2,2000,10.4,0.52
2022,10,17,9,10.8,4.5,320,40,1016.6,1021.5,1995,14.8,0.21
2022,10,17,10,11.8,4.3,290,33,1016.4,1021.2,1998,19.4,0.29
2022,10,17,11,12.8,3.6,290,28,1016.1,1020.9,2000,22.5,0.37
2022,10,17,12,13.4,4.3,320,29,1015.7,1020.5,2000,24.4,0.45
2022,10,17,13,13.6,4.5,320,26,1015.3,1020.1,1997,25,0.29
2022,10,17,14,14.4,4.7,320,26,1014.8,1019.6,2000,24,0.28
2022,10,17,15,14,5,270,30,1014.7,1019.5,2000,19.7,0.25
2022,10,17,16,14,4.9,270,33,1014.6,1019.4,1995,15.3,0.26
2022,10,17,17,13.3,3.9,270,38,1014.8,1019.6,1996,13.2,0.26
2022,10,17,18,12,3.5,290,42,1015.1,1019.9,2000,11.4,0.3
2022,10,17,19,10.6,3,320,45,1016,1020.9,2000,10,0.42
2022,10,17,20,9.9,3.6,320,48,1016.7,1021.6,2000,9.1,0.21
2022,10,17,21,9.3,3.6,290,53,1016.9,1021.8,2000,8.5,0.25
2022,10,17,22,8.3,1.5,320,59,1017.4,1022.3,2000,8,0.43
2022,10,17,23,7.3,0.2,0,65,1017.6,1022.5,2000,7.3,0.36
2022,10,18,0,6.9,1.3,320,67,1017.4,1022.3,2000,7.1,0.25
2022,10,18,1,7,1.4,340,66,1017.4,1022.3,2000,6.7,0.31
2022,10,18,2,6.8,1.6,320,67,1017.6,1022.5,2000,6.4,0.21
2022,10,18,3,6.5,0.5,340,67,1017.9,1022.8,2000,6,0.21
2022,10,18,4,6.3,0.8,320,69,1018,1022.9,2000,5.7,0.11
2022,10,18,5,4.9,0.9,290,76,1018.2,1023.2,1952,5.3,0.16
2022,10,18,6,6.4,1.7,340,66,1018.5,1023.4,2000,5.2,0.12
2022,10,18,7,5.8,0.5,340,68,1018.8,1023.8,2000,5.2,0.48
2022,10,18,8,7.6,1.7,290,57,1019.2,1024.1,2000,7.3,0.79
2022,10,18,9,9.1,2.8,290,50,1019.7,1024.6,1996,13,0.85
2022,10,18,10,10,2.7,290,47,1019.7,1024.6,2000,17.9,0.74
2022,10,18,11,11.1,2.7,290,42,1019.6,1024.5,2000,21.5,0.32
2022,10,18,12,12.3,2.9,290,40,1019.3,1024.1,1973,24,0.12
2022,10,18,13,13,3.2,320,35,1018.7,1023.5,1983,24.9,0.13
2022,10,18,14,13.2,3.5,320,34,1018.2,1023,2000,23.8,0.14
2022,10,18,15,13.2,3.1,290,35,1017.9,1022.7,1974,20,0.17
2022,10,18,16,13.4,3.8,270,39,1017.9,1022.7,2000,15.4,0.19
2022,10,18,17,12.9,3.2,270,38,1018,1022.8,2000,12.9,0.18
2022,10,18,18,11.1,2.1,270,46,1018.2,1023.1,2000,10.9,0.53
2022,10,18,19,9.5,1.4,270,56,1018.7,1023.6,2000,9.5,0.45
2022,10,18,20,8.7,0.2,0,64,1019,1023.9,2000,8.6,0.34
2022,10,18,21,7.1,0.5,290,71,1019,1023.9,2000,8,0.66
2022,10,18,22,6.1,0.7,290,79,1019.3,1024.3,2000,7.4,0.86
2022,10,18,23,7.1,1.8,320,65,1019.7,1024.6,2000,6.7,0.56
2022,10,19,0,7.4,1.7,320,55,1019.7,1024.6,2000,6.3,0.67
2022,10,19,1,5.7,0.4,0,62,1020,1025,2000,5.8,0.6
2022,10,19,2,4.7,1.2,290,68,1020.3,1025.3,2000,5.2,0.24
2022,10,19,3,3.2,0.9,270,80,1020.6,1025.6,2000,4.7,0.22
2022,10,19,4,2.8,0.7,250,85,1020.6,1025.6,2000,4.5,0.28
2022,10,19,5,2.9,0.9,290,89,1020.8,1025.8,1953,4.3,0.13
2022,10,19,6,3.5,0.5,110,88,1021.1,1026.1,1944,4,0.24
2022,10,19,7,3.4,0,0,88,1021.3,1026.3,2000,4.1,0.74
2022,10,19,8,7,0.3,0,70,1022,1026.9,1973,6.2,0.59
2022,10,19,9,9.2,0.9,160,62,1022.6,1027.5,2004,11.9,0.33
2022,10,19,10,11.5,0.8,270,47,1022.8,1027.7,1989,17.5,0.25
2022,10,19,11,13,1.8,290,38,1022.5,1027.3,1900,21.5,0.28
2022,10,19,12,14.9,1.7,360,38,1022.3,1027.1,1998,23.6,0.52
2022,10,19,13,14.8,2.7,320,35,1022,1026.8,1991,25.1,0.67
2022,10,19,14,16.2,2.1,340,33,1021.3,1026.1,2000,24.5,0.64
2022,10,19,15,16.5,2.6,320,32,1021,1025.8,2000,20.8,0.23
2022,10,19,16,16,2.9,270,39,1021,1025.8,1998,16.7,0.41
2022,10,19,17,15.3,2.1,290,42,1021.2,1026,2000,14.2,0.98
2022,10,19,18,13.5,1.6,270,49,1021.6,1026.4,2000,11.9,2.5
2022,10,19,19,10.7,1.2,230,61,1022.2,1027.1,2000,10.3,1.18
2022,10,19,20,10.6,1.2,250,63,1022.7,1027.6,1950,9.4,0.84
2022,10,19,21,9.5,0.2,0,72,1023.2,1028.1,2000,8.5,0.6
2022,10,19,22,8.2,0,0,78,1023.3,1028.2,2000,8,0.51
2022,10,19,23,7.4,0.6,290,85,1023.5,1028.4,1971,7.5,0.51
2022,10,20,0,6.9,0.6,320,90,1023.6,1028.6,2001,7.1,0.37
2022,10,20,1,6.5,0.7,360,91,1023.5,1028.5,1929,6.7,0.21
2022,10,20,2,5.8,0.4,0,94,1024,1029,1889,6.3,0.29
2022,10,20,3,6,0.4,0,95,1024,1029,2162,6,0.39
2022,10,20,4,5.2,0.2,0,95,1024,1029,1624,5.7,0.39
2022,10,20,5,4.8,0.2,0,98,1024.4,1029.4,1544,5.5,0.27
2022,10,20,6,5.4,0.9,90,97,1024.8,1029.8,1168,5.1,0.2
2022,10,20,7,5.4,0,0,96,1025.1,1030.1,817,5.1,0.84
2022,10,20,8,8.8,0.4,0,85,1025.4,1030.3,1327,7.3,0.34
2022,10,20,9,12,0.8,140,74,1025.5,1030.4,1322,13.3,0.15
2022,10,20,10,13.3,1.5,140,61,1025.4,1030.2,1679,17.9,0.29
2022,10,20,11,15.4,1.2,160,52,1024.8,1029.6,1760,21.4,0.76
2022,10,20,12,16.9,1.6,290,46,1024.3,1029.1,1806,24.8,0.25
2022,10,20,13,17.9,1.6,290,37,1023.6,1028.3,1951,26.9,0.22
2022,10,20,14,18.6,2.7,320,32,1022.8,1027.5,1921,26.2,0.27
2022,10,20,15,19.3,2.1,290,32,1022,1026.7,1990,22.4,0.3
2022,10,20,16,19,1.9,270,42,1021.8,1026.5,1441,18.2,0.22
2022,10,20,17,17,2.3,290,54,1021.9,1026.6,1131,15.6,0.43
2022,10,20,18,14.4,1.6,270,66,1021.8,1026.6,1173,13.3,1.65
2022,10,20,19,12.8,0.4,0,75,1022.3,1027.1,1214,11.7,0.75
2022,10,20,20,13.3,1.1,290,75,1022.6,1027.4,1007,12.1,0.66
2022,10,20,21,12.3,0.2,0,81,1022.4,1027.2,950,11.3,0.67
2022,10,20,22,12,0.2,0,84,1022.3,1027.2,1940,11.3,0.45
2022,10,20,23,11.5,0.3,0,85,1022.4,1027.3,1769,11,0.56
2022,10,21,0,10.6,0.8,290,90,1022.1,1027,734,10.1,0.51
2022,10,21,1,10.1,0.1,0,94,1021.9,1026.8,585,9.7,0.25
2022,10,21,2,9.9,0.9,290,95,1022.3,1027.2,666,9.7,0.23
2022,10,21,3,9,0.4,0,96,1021.9,1026.8,516,9.1,0.2
2022,10,21,4,8.6,0.3,0,98,1021.7,1026.6,358,8.3,0.19
2022,10,21,5,8.4,1.2,270,100,1021.5,1026.4,358,7.6,0.2
2022,10,21,6,8,0.9,110,99,1021.6,1026.5,315,7.1,0.13
2022,10,21,7,7.9,0.2,0,99,1021.6,1026.5,287,6.9,0.48
2022,10,21,8,9.1,0.2,0,99,1021.7,1026.6,288,8.8,0.48
2022,10,21,9,12.4,1.4,110,81,1022.1,1026.9,391,14.4,0.23
2022,10,21,10,14.3,1.7,160,73,1021.8,1026.6,548,18.4,0.45
2022,10,21,11,16.6,1,180,57,1021.5,1026.3,729,22.5,0.22
2022,10,21,12,18.3,1.1,200,45,1020.9,1025.6,907,24.9,0.61
2022,10,21,13,19.9,2.2,250,38,1019.9,1024.6,858,27.3,0.38
2022,10,21,14,19.4,2.3,250,37,1019.1,1023.8,767,24.8,0.39
2022,10,21,15,19.3,2.3,270,38,1018.7,1023.4,968,21.5,1.36
2022,10,21,16,18.2,2.6,290,41,1018.9,1023.6,1274,18.1,0.59
2022,10,21,17,17.1,1.7,320,50,1018.8,1023.5,1289,16.5,0.55
2022,10,21,18,15.3,1.1,250,59,1018.7,1023.5,1122,14.3,1.93
2022,10,21,19,13.6,0.5,340,67,1018.9,1023.7,831,13,0.95
2022,10,21,20,13.4,0.3,0,71,1019.1,1023.9,716,12,0.29
2022,10,21,21,12.2,0.3,0,78,1019.1,1023.9,503,11,0.5
2022,10,21,22,10.3,0.8,320,87,1019.3,1024.2,667,10.3,0.53
2022,10,21,23,9.8,0.7,290,90,1019.5,1024.4,716,9.6,0.23
2022,10,22,0,9.6,0.8,320,91,1019.1,1024,800,9.2,0.34
2022,10,22,1,8.8,0.9,290,95,1018.6,1023.5,400,8.7,0.19
2022,10,22,2,8.7,0,0,97,1018.7,1023.6,309,8.5,0.16
2022,10,22,3,9,1,340,98,1018.9,1023.8,307,9.2,0.16
2022,10,22,4,9.3,0.7,320,97,1018.5,1023.4,281,9.5,0.12
2022,10,22,5,10.7,1.1,110,94,1018.5,1023.4,358,10.3,0.17
2022,10,22,6,10.4,0.8,140,94,1018.2,1023.1,329,9.5,0.18
2022,10,22,7,10.8,1.1,110,95,1018.1,1023,260,10.3,0.37
2022,10,22,8,11.9,0.3,0,92,1018.7,1023.5,261,11.8,0.26
2022,10,22,9,14.1,1.4,160,83,1018.7,1023.5,396,15.1,0.68
2022,10,22,10,16.1,0.8,250,79,1018.7,1023.5,779,20.1,0.93
2022,10,22,11,17.2,1.7,270,62,1018.1,1022.8,1114,23.5,0.24
2022,10,22,12,18.3,1.9,360,51,1017.3,1022,1310,25.9,0.39
2022,10,22,13,19.3,2.5,270,49,1016.3,1021,1287,27.5,0.47
2022,10,22,14,19.7,1.9,250,48,1015.2,1019.8,1325,26.6,0.26
2022,10,22,15,19.9,3.2,230,46,1014.8,1019.4,1993,23.1,0.39
2022,10,22,16,19,3.5,290,54,1015.1,1019.8,2002,19.5,0.49
2022,10,22,17,17.7,2.6,270,61,1015,1019.7,1994,17.1,0.8
2022,10,22,18,16.4,2.2,290,73,1015.1,1019.8,2000,15.2,0.54
2022,10,22,19,15.8,2,270,81,1015.8,1020.6,1433,14.2,0.96
2022,10,22,20,14.4,0.2,0,90,1016.1,1020.9,724,13.3,0.45
2022,10,22,21,13.9,0.5,270,92,1015.7,1020.5,720,12.7,1.13
2022,10,22,22,14.3,0.5,290,93,1015.7,1020.5,990,13.5,1.61
2022,10,22,23,14.5,0.6,270,92,1015.4,1020.2,579,13.2,0.98
2022,10,23,0,14,1.2,90,94,1015.2,1020,578,13.7,0.42
2022,10,23,1,13.7,0.6,180,96,1014.8,1019.6,320,12.8,0.22
2022,10,23,2,13.2,0.9,180,98,1014.5,1019.3,257,12.3,0.24
2022,10,23,3,13,0.6,290,99,1014.3,1019.1,296,12,0.24
2022,10,23,4,13.1,1.3,320,99,1014,1018.8,396,11.3,0.23
2022,10,23,5,12,1.6,290,98,1014.1,1018.9,371,10.6,0.17
2022,10,23,6,11.5,0.4,0,94,1014.5,1019.3,551,10.1,0.18
2022,10,23,7,10.9,0.9,290,93,1014.7,1019.5,423,9.8,0.14
2022,10,23,8,11.9,0.6,290,92,1015.2,1020,741,11.1,0.25
2022,10,23,9,13.5,2.3,290,85,1015.5,1020.3,951,14.1,0.63
2022,10,23,10,14.8,2.3,320,72,1015.7,1020.5,977,19.3,0.55
2022,10,23,11,16,2.4,320,65,1015.4,1020.1,1279,22.7,0.5
2022,10,23,12,16.5,3.8,320,61,1015.1,1019.8,1608,25,0.3
2022,10,23,13,17.3,3.6,320,56,1014.6,1019.3,1617,25.8,0.34
2022,10,23,14,17.3,3.6,340,52,1013.9,1018.6,1994,22,0.35
2022,10,23,15,17.8,4.1,320,44,1013.5,1018.2,1935,21.1,0.37
2022,10,23,16,17.5,4.3,320,40,1013.6,1018.3,2000,16.6,0.38
2022,10,23,17,17.1,3.7,320,29,1013.7,1018.4,2000,14,0.5
2022,10,23,18,15,2.4,320,33,1014,1018.8,2000,12.1,1.04
2022,10,23,19,14.1,3,320,33,1014.7,1019.5,2000,10.7,0.61
2022,10,23,20,13.5,3.6,320,35,1015.3,1020.1,2000,9.8,0.73
2022,10,23,21,12,2.7,320,44,1015.6,1020.4,2000,9.3,0.4
2022,10,23,22,11.8,2.1,320,45,1015.9,1020.7,2000,8.8,1.4
2022,10,23,23,11.2,2,320,50,1016.2,1021,2000,8.5,0.69
2022,10,24,0,10.4,1.6,290,55,1016,1020.9,2000,8.2,0.19
2022,10,24,1,9.3,1.2,270,62,1015.6,1020.5,2000,8,0.19
2022,10,24,2,8.1,0.5,250,69,1015.5,1020.4,2000,7.6,0.28
2022,10,24,3,6.7,1.1,290,80,1015.3,1020.2,2000,7.2,0.23
2022,10,24,4,6.2,1.1,320,85,1015.4,1020.3,2000,6.9,0.21
2022,10,24,5,8.4,1.3,320,77,1015.4,1020.3,2000,6.8,0.15
2022,10,24,6,8.9,2.2,340,75,1015.7,1020.6,2000,6.8,0.18
2022,10,24,7,7.9,2.1,320,77,1016.1,1021,1985,6.5,0.64
2022,10,24,8,9,2.6,320,68,1016.7,1021.6,2066,7.3,0.39
2022,10,24,9,10.5,3.4,320,60,1017.4,1022.3,1941,8.5,0.39
2022,10,24,10,11.3,4.5,290,55,1017.8,1022.6,1979,15.3,0.5
2022,10,24,11,12.8,4.5,320,47,1017.3,1022.1,2000,19.3,0.34
2022,10,24,12,13.6,3.7,290,43.4,1017.3,1022.1,2000,22.1,0.42
2022,10,24,13,13.4,3.9,320,33.4,1016.8,1021.6,2022,22.9,0.38
2022,10,24,14,14.1,3.9,340,28.6,1016.5,1021.3,2000,21.3,0.29
2022,10,24,15,14.1,3.2,320,24.8,1016.4,1021.2,2000,17.8,0.18
2022,10,24,16,14,3.3,320,27.9,1016.7,1021.5,2000,13.9,0.11
2022,10,24,17,13.3,3.3,320,30,1016.9,1021.7,2000,11.8,0.35
2022,10,24,18,11.4,1.8,290,38,1017.3,1022.1,2000,10.1,0.83
2022,10,24,19,10.5,1.9,320,42,1018.2,1023.1,2000,9,0.69
2022,10,24,20,10.1,2.3,320,41,1018.9,1023.8,2000,8.1,0.93
2022,10,24,21,9.7,1.8,340,42,1019.5,1024.4,2000,7.6,0.73
2022,10,24,22,9.3,1.6,320,45,1020.2,1025.1,2000,7.1,0.42
2022,10,24,23,7.6,1.4,320,53,1020.5,1025.4,2000,6.6,0.39
2022,10,25,0,6.8,0.4,0,61,1021,1025.9,2000,6.2,0.22
2022,10,25,1,7,1.2,20,59,1021.4,1026.3,2000,5.7,0.14
2022,10,25,2,7.7,1,70,60,1021.9,1026.8,2000,5.5,0.25
2022,10,25,3,5.7,0.5,250,71,1022.2,1027.2,2000,5.2,0.27
2022,10,25,4,5.2,0.9,340,76,1022.5,1027.5,2000,4.9,0.19
2022,10,25,5,7.5,1.5,70,64,1022.8,1027.7,2000,4.8,0.15
2022,10,25,6,6,0.3,0,72,1023.4,1028.4,2000,4.6,0.24
2022,10,25,7,7.2,0.9,50,67,1023.8,1028.7,2000,4.5,0.42
2022,10,25,8,8.1,0.7,250,68,1024.6,1029.5,1829,5.5,0.6
2022,10,25,9,12,0.6,340,53,1025.5,1030.4,1950,7.1,0.21
2022,10,25,10,13.1,2.7,90,46,1025.4,1030.2,1963,13.9,0.13
2022,10,25,11,13.9,4,90,42,1025.1,1029.9,1996,17.7,0.12
2022,10,25,12,15.3,3.1,110,39,1024.6,1029.4,1932,20.1,0.2
2022,10,25,13,16.4,1.8,90,36,1023.8,1028.6,2000,21.6,0.15
2022,10,25,14,17,2,90,29,1023,1027.8,1806,20.8,0.16
2022,10,25,15,16.9,1.6,70,28,1022.8,1027.6,2000,17.9,0.23
2022,10,25,16,16.7,1.9,140,28,1022.7,1027.5,1985,14.3,0.29
2022,10,25,17,16.2,1,110,34,1022.9,1027.7,2000,12.7,0.19
2022,10,25,18,14.6,1.6,140,44,1022.9,1027.7,2000,10.9,0.22
2022,10,25,19,12.2,0.7,200,55,1023.4,1028.3,2000,9.8,0.13
2022,10,25,20,11,1.1,290,63,1023.8,1028.7,2000,8.9,1.63
2022,10,25,21,9.5,0.4,0,72,1024.1,1029,1996,8.2,1.57
2022,10,25,22,9.2,0.6,250,74,1024.7,1029.6,2000,7.7,0.75
2022,10,25,23,10.9,1.4,110,60,1024.7,1029.6,1949,7.3,0.53
2022,10,26,0,10.7,1.8,110,60,1024.8,1029.7,2000,7.1,0.18
2022,10,26,1,9,0.8,90,69,1025,1029.9,2000,6.7,0.17
2022,10,26,2,9.2,1.7,110,67,1025,1029.9,2000,6.5,0.16
2022,10,26,3,9.3,1.6,90,66,1024.8,1029.7,2000,6.1,0.16
2022,10,26,4,9.7,2.2,90,64,1024.7,1029.6,2000,6.2,0.27
2022,10,26,5,9.4,2.4,90,65,1024.7,1029.6,2000,6.2,0.25
2022,10,26,6,9,2.1,90,67,1024.8,1029.7,2000,6,0.15
2022,10,26,7,9.3,1.7,90,65,1024.6,1029.5,2000,6,0.42
2022,10,26,8,10.6,2.3,90,60,1024.8,1029.7,2000,6.9,0.44
2022,10,26,9,12.4,2.1,110,55,1025.1,1030,2000,8.2,0.45
2022,10,26,10,14,1.8,110,50,1025,1029.8,2000,15.4,0.15
2022,10,26,11,15.8,2.2,140,43,1024.4,1029.2,1998,19.1,0.2
2022,10,26,12,17.1,1.5,160,38,1023.8,1028.6,2000,21.6,0.23
2022,10,26,13,18.2,0.8,360,32,1023.3,1028,2000,22.7,0.14
2022,10,26,14,17.5,1.9,200,35,1022.5,1027.2,1996,20.2,0.33
2022,10,26,15,17.9,0.8,360,33,1022,1026.7,2000,19,0.35
2022,10,26,16,17.4,1.5,340,39,1021.7,1026.4,1990,17,1.58
2022,10,26,17,16.4,2.1,270,40,1021.8,1026.6,2000,14.7,0.46
2022,10,26,18,15,0.9,290,46,1021.6,1026.4,2000,13,0.65
2022,10,26,19,14.3,1.5,320,49,1021.9,1026.7,2000,11.9,0.74
2022,10,26,20,13.8,1.1,320,52,1022.2,1027,2000,11.6,1.24
2022,10,26,21,12.5,1.1,270,60,1022,1026.8,2000,10.8,1.12
2022,10,26,22,11.5,1,270,67,1022.3,1027.2,2000,10.1,0.83
2022,10,26,23,11.2,1,250,69,1022.4,1027.3,2000,9.7,0.39
2022,10,27,0,10.1,0.6,270,73,1022,1026.9,2000,9.3,0.36
2022,10,27,1,9.8,1.4,290,75,1022,1026.9,2000,8.9,0.22
2022,10,27,2,9.1,0.4,0,82,1022,1026.9,1788,8.5,0.32
2022,10,27,3,8.2,0.9,320,86,1021.8,1026.7,1997,8,0.32
2022,10,27,4,7.9,0.2,0,89,1021.4,1026.3,2000,7.2,0.3
2022,10,27,5,7.2,0.8,290,89,1021.4,1026.3,2000,6.7,0.15
2022,10,27,6,6.9,0.7,320,92,1021.8,1026.7,1912,6.3,0.26
2022,10,27,7,6.9,1,290,91,1021.7,1026.6,2447,6.1,1.03
2022,10,27,8,7.4,0.2,0,89,1022.1,1027,2000,7.4,0.46
2022,10,27,9,12.3,0.2,0,66,1022.5,1027.3,2000,9.6,0.22
2022,10,27,10,14.3,1,250,59,1022.4,1027.2,2000,16.6,0.38
2022,10,27,11,16,2.7,290,47,1021.9,1026.7,1953,20.9,0.3
2022,10,27,12,16.8,3.1,320,45,1021.4,1026.2,2054,20.9,0.23
2022,10,27,13,18.3,3,290,42,1020.9,1025.6,2000,24.2,0.16
2022,10,27,14,18.2,3.1,320,45,1020.2,1024.9,2000,24.1,0.18
2022,10,27,15,19.2,2.9,270,44,1019.7,1024.4,2000,21,0.21
2022,10,27,16,17.8,3.9,270,54,1019.8,1024.5,2000,17.7,1.17
2022,10,27,17,16.2,3.6,270,69,1020.2,1025,2000,15.3,1
2022,10,27,18,14.6,2.7,270,78,1020.5,1025.3,2000,13.3,0.95
2022,10,27,19,13.7,1.1,320,82,1020.8,1025.6,1171,12,0.46
2022,10,27,20,12.6,0.7,270,90,1021.2,1026,1238,10.9,0.55
2022,10,27,21,11.6,0.7,270,92,1021.4,1026.3,1394,10.2,0.49
2022,10,27,22,11.8,1.4,110,94,1021.6,1026.5,1481,9.9,0.47
2022,10,27,23,10.9,0.1,0,97,1021.8,1026.7,667,9.2,0.61
2022,10,28,0,10.4,0,0,98,1021.9,1026.8,417,8.6,0.27
2022,10,28,1,9.2,1.3,320,99,1021.7,1026.6,413,8.2,0.15
2022,10,28,2,8.7,1.3,320,100,1021.6,1026.5,391,7.8,0.32
2022,10,28,3,9.1,0.1,0,100,1021.7,1026.6,631,8.8,0.28
2022,10,28,4,9.9,0.1,0,100,1021.6,1026.5,444,9.8,0.14
2022,10,28,5,10.1,0.6,340,100,1021.6,1026.5,298,9.8,0.19
2022,10,28,6,10.9,0.4,0,100,1022,1026.9,281,10.3,0.21
2022,10,28,7,10.1,0.3,0,99,1022.2,1027.1,286,10,0.45
2022,10,28,8,10.5,1.4,160,99,1022.7,1027.6,323,11.1,0.39
2022,10,28,9,11.9,0.6,180,91,1023.1,1028,455,12.4,0.24
2022,10,28,10,13.5,1.7,180,80,1023.2,1028,821,17,0.38
2022,10,28,11,14.9,1.7,160,73,1022.9,1027.7,1494,20.2,0.24
2022,10,28,12,16.6,1.3,160,55,1022.5,1027.3,843,22.8,0.25
2022,10,28,13,17.7,1.8,180,56,1021.8,1026.5,872,24.1,0.38
2022,10,28,14,18.4,1.9,180,50,1021.1,1025.8,1220,24.2,0.3
2022,10,28,15,18.7,1.5,180,43,1020.6,1025.3,988,21.1,0.3
2022,10,28,16,19,1.5,230,39,1020.5,1025.2,1011,17.8,0.37
2022,10,28,17,17.9,1.3,250,48,1020.2,1024.9,839,15.5,0.5
2022,10,28,18,14.9,0.6,270,72,1020.5,1025.3,861,13.4,0.85
2022,10,28,19,13.2,0.6,290,80,1021,1025.8,631,12.1,0.5
2022,10,28,20,12.6,1,320,84,1021.2,1026,615,11.1,0.31
2022,10,28,21,11.8,0.5,250,88,1021.6,1026.5,472,10.4,0.41
2022,10,28,22,11.5,0.3,0,91,1022,1026.9,424,9.9,0.57
2022,10,28,23,11.3,0.8,110,91,1022.4,1027.3,464,9.6,0.47
2022,10,29,0,10.9,0.8,110,93,1022.4,1027.3,399,9.2,0.54
2022,10,29,1,10.3,0.3,0,95,1022.3,1027.2,350,8.8,0.35
2022,10,29,2,9.6,0.1,0,96,1022.5,1027.4,264,8.4,0.26
2022,10,29,3,8.8,0.3,0,97,1022.7,1027.6,345,8,0.21
2022,10,29,4,8,0.2,0,99,1022.5,1027.4,335,7.7,0.23
2022,10,29,5,8.2,0.1,0,100,1022.6,1027.5,531,7.4,0.24
2022,10,29,6,8.4,0.1,0,98,1022.7,1027.6,502,7.1,0.18
2022,10,29,7,8.8,0.2,0,96,1022.9,1027.8,1805,7,0.18
2022,10,29,8,10.6,0.3,0,92,1023.1,1028,1200,8.2,0.28
2022,10,29,9,13.9,2.7,110,72,1023.5,1028.3,2000,10.6,0.84
2022,10,29,10,16.2,3.2,110,63,1023.4,1028.2,2000,16.5,1.07
2022,10,29,11,17.8,2,110,55,1023.1,1027.8,2000,20.5,1.54
2022,10,29,12,18.3,1.7,90,45,1022.5,1027.2,2000,23.4,0.71
